cheatID,romID,cheatName,cheatActivation,cheatDescription,cheatSideEffect,cheatFolderName,cheatCategoryID,cheatCode,cheatDeviceID,melondsVerified,desmumeVerified,no$gbaVerified
,73924,"Code Slot 3 Mod: Fame, 3 Tile 3",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 0000060C 122ADA3E 0000060C D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Fame, 3 Tile 4",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 0000070C 122ADA3E 0000070C D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Fame, 3 Tile Hor",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 0000080C 122ADA3E 0000080C D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Fame, 3 Tile Vert",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 0000090C 122ADA3E 0000090C D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Fame, 4 Tile L-Shape 1",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000A0C 122ADA3E 00000A0C D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Fame, 4 Tile L-Shape 2",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000B0C 122ADA3E 00000B0C D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Fame, 4 Tile L-Shape 3",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000C0C 122ADA3E 00000C0C D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Fame, 4 Tile L-Shape 4",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000D0C 122ADA3E 00000D0C D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Fame, 4 Tile Reverse L-Shape 1",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000E0C 122ADA3E 00000E0C D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Fame, 4 Tile Reverse L-Shape 2",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000F0C 122ADA3E 00000F0C D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Fame, 4 Tile Reverse L-Shape 3",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 0000100C 122ADA3E 0000100C D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Fame, 4 Tile Reverse L-Shape 4",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 0000110C 122ADA3E 0000110C D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Fate, Single",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 0000000D 122ADA3E 0000000D D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Fate, Box 4x4",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 0000010D 122ADA3E 0000010D D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Fate, 1x2",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 0000020D 122ADA3E 0000020D D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Fate, 2x1",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 0000030D 122ADA3E 0000030D D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Fate, 3 Tile 1",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 0000040D 122ADA3E 0000040D D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Fate, 3 Tile 2",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 0000050D 122ADA3E 0000050D D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Fate, 3 Tile 3",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 0000060D 122ADA3E 0000060D D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Fate, 3 Tile 4",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 0000070D 122ADA3E 0000070D D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Fate, 3 Tile Hor",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 0000080D 122ADA3E 0000080D D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Fate, 3 Tile Vert",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 0000090D 122ADA3E 0000090D D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Fate, 4 Tile L-Shape 1",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000A0D 122ADA3E 00000A0D D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Fate, 4 Tile L-Shape 2",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000B0D 122ADA3E 00000B0D D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Fate, 4 Tile L-Shape 3",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000C0D 122ADA3E 00000C0D D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Fate, 4 Tile L-Shape 4",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000D0D 122ADA3E 00000D0D D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Fate, 4 Tile Reverse L-Shape 1",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000E0D 122ADA3E 00000E0D D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Fate, 4 Tile Reverse L-Shape 2",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000F0D 122ADA3E 00000F0D D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Fate, 4 Tile Reverse L-Shape 3",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 0000100D 122ADA3E 0000100D D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Fate, 4 Tile Reverse L-Shape 4",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 0000110D 122ADA3E 0000110D D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Freedom, Single",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 0000000E 122ADA3E 0000000E D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Freedom, Box 4x4",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 0000010E 122ADA3E 0000010E D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Freedom, 1x2",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 0000020E 122ADA3E 0000020E D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Freedom, 2x1",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 0000030E 122ADA3E 0000030E D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Freedom, 3 Tile 1",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 0000040E 122ADA3E 0000040E D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Freedom, 3 Tile 2",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 0000050E 122ADA3E 0000050E D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Freedom, 3 Tile 3",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 0000060E 122ADA3E 0000060E D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Freedom, 3 Tile 4",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 0000070E 122ADA3E 0000070E D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Freedom, 3 Tile Hor",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 0000080E 122ADA3E 0000080E D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Freedom, 3 Tile Vert",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 0000090E 122ADA3E 0000090E D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Freedom, 4 Tile L-Shape 1",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000A0E 122ADA3E 00000A0E D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Freedom, 4 Tile L-Shape 2",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000B0E 122ADA3E 00000B0E D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Freedom, 4 Tile L-Shape 3",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000C0E 122ADA3E 00000C0E D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Freedom, 4 Tile L-Shape 4",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000D0E 122ADA3E 00000D0E D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Freedom, 4 Tile Reverse L-Shape 1",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000E0E 122ADA3E 00000E0E D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Freedom, 4 Tile Reverse L-Shape 2",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000F0E 122ADA3E 00000F0E D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Freedom, 4 Tile Reverse L-Shape 3",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 0000100E 122ADA3E 0000100E D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Freedom, 4 Tile Reverse L-Shape 4",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 0000110E 122ADA3E 0000110E D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Wisdom, Single",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 0000000F 122ADA3E 0000000F D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Wisdom, Box 4x4",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 0000010F 122ADA3E 0000010F D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Wisdom, 1x2",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 0000020F 122ADA3E 0000020F D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Wisdom, 2x1",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 0000030F 122ADA3E 0000030F D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Wisdom, 3 Tile 1",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 0000040F 122ADA3E 0000040F D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Wisdom, 3 Tile 2",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 0000050F 122ADA3E 0000050F D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Wisdom, 3 Tile 3",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 0000060F 122ADA3E 0000060F D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Wisdom, 3 Tile 4",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 0000070F 122ADA3E 0000070F D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Wisdom, 3 Tile Hor",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 0000080F 122ADA3E 0000080F D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Wisdom, 3 Tile Vert",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 0000090F 122ADA3E 0000090F D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Wisdom, 4 Tile L-Shape 1",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000A0F 122ADA3E 00000A0F D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Wisdom, 4 Tile L-Shape 2",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000B0F 122ADA3E 00000B0F D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Wisdom, 4 Tile L-Shape 3",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000C0F 122ADA3E 00000C0F D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Wisdom, 4 Tile L-Shape 4",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000D0F 122ADA3E 00000D0F D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Wisdom, 4 Tile Reverse L-Shape 1",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000E0F 122ADA3E 00000E0F D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Wisdom, 4 Tile Reverse L-Shape 2",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000F0F 122ADA3E 00000F0F D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Wisdom, 4 Tile Reverse L-Shape 3",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 0000100F 122ADA3E 0000100F D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Wisdom, 4 Tile Reverse L-Shape 4",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 0000110F 122ADA3E 0000110F D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Hope, Single",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000010 122ADA3E 00000010 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Hope, Box 4x4",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000110 122ADA3E 00000110 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Hope, 1x2",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000210 122ADA3E 00000210 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Hope, 2x1",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000310 122ADA3E 00000310 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Hope, 3 Tile 1",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000410 122ADA3E 00000410 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Hope, 3 Tile 2",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000510 122ADA3E 00000510 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Hope, 3 Tile 3",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000610 122ADA3E 00000610 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Hope, 3 Tile 4",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000710 122ADA3E 00000710 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Hope, 3 Tile Hor",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000810 122ADA3E 00000810 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Hope, 3 Tile Vert",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000910 122ADA3E 00000910 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Hope, 4 Tile L-Shape 1",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000A10 122ADA3E 00000A10 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Hope, 4 Tile L-Shape 2",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000B10 122ADA3E 00000B10 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Hope, 4 Tile L-Shape 3",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000C10 122ADA3E 00000C10 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Hope, 4 Tile L-Shape 4",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000D10 122ADA3E 00000D10 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Hope, 4 Tile Reverse L-Shape 1",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000E10 122ADA3E 00000E10 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Hope, 4 Tile Reverse L-Shape 2",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000F10 122ADA3E 00000F10 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Hope, 4 Tile Reverse L-Shape 3",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00001010 122ADA3E 00001010 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Hope, 4 Tile Reverse L-Shape 4",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00001110 122ADA3E 00001110 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Ill, Single",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000011 122ADA3E 00000011 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Ill, Box 4x4",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000111 122ADA3E 00000111 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Ill, 1x2",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000211 122ADA3E 00000211 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Ill, 2x1",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000311 122ADA3E 00000311 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Ill, 3 Tile 1",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000411 122ADA3E 00000411 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Ill, 3 Tile 2",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000511 122ADA3E 00000511 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Ill, 3 Tile 3",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000611 122ADA3E 00000611 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Ill, 3 Tile 4",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000711 122ADA3E 00000711 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Ill, 3 Tile Hor",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000811 122ADA3E 00000811 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Ill, 3 Tile Vert",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000911 122ADA3E 00000911 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Ill, 4 Tile L-Shape 1",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000A11 122ADA3E 00000A11 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Ill, 4 Tile L-Shape 2",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000B11 122ADA3E 00000B11 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Ill, 4 Tile L-Shape 3",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000C11 122ADA3E 00000C11 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Ill, 4 Tile L-Shape 4",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000D11 122ADA3E 00000D11 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Ill, 4 Tile Reverse L-Shape 1",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000E11 122ADA3E 00000E11 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Ill, 4 Tile Reverse L-Shape 2",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000F11 122ADA3E 00000F11 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Ill, 4 Tile Reverse L-Shape 3",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00001011 122ADA3E 00001011 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Ill, 4 Tile Reverse L-Shape 4",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00001111 122ADA3E 00001111 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Wealth, Single",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000012 122ADA3E 00000012 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Wealth, Box 4x4",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000112 122ADA3E 00000112 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Wealth, 1x2",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000212 122ADA3E 00000212 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Wealth, 2x1",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000312 122ADA3E 00000312 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Wealth, 3 Tile 1",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000412 122ADA3E 00000412 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Wealth, 3 Tile 2",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000512 122ADA3E 00000512 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Wealth, 3 Tile 3",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000612 122ADA3E 00000612 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Wealth, 3 Tile 4",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000712 122ADA3E 00000712 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Wealth, 3 Tile Hor",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000812 122ADA3E 00000812 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Wealth, 3 Tile Vert",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000912 122ADA3E 00000912 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Wealth, 4 Tile L-Shape 1",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000A12 122ADA3E 00000A12 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Wealth, 4 Tile L-Shape 2",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000B12 122ADA3E 00000B12 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Wealth, 4 Tile L-Shape 3",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000C12 122ADA3E 00000C12 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Wealth, 4 Tile L-Shape 4",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000D12 122ADA3E 00000D12 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Wealth, 4 Tile Reverse L-Shape 1",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000E12 122ADA3E 00000E12 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Wealth, 4 Tile Reverse L-Shape 2",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000F12 122ADA3E 00000F12 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Wealth, 4 Tile Reverse L-Shape 3",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00001012 122ADA3E 00001012 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Wealth, 4 Tile Reverse L-Shape 4",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00001112 122ADA3E 00001112 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Bird, Single",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000013 122ADA3E 00000013 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Bird, Box 4x4",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000113 122ADA3E 00000113 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Bird, 1x2",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000213 122ADA3E 00000213 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Bird, 2x1",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000313 122ADA3E 00000313 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Bird, 3 Tile 1",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000413 122ADA3E 00000413 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Bird, 3 Tile 2",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000513 122ADA3E 00000513 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Bird, 3 Tile 3",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000613 122ADA3E 00000613 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Bird, 3 Tile 4",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000713 122ADA3E 00000713 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Bird, 3 Tile Hor",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000813 122ADA3E 00000813 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Bird, 3 Tile Vert",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000913 122ADA3E 00000913 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Bird, 4 Tile L-Shape 1",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000A13 122ADA3E 00000A13 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Bird, 4 Tile L-Shape 2",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000B13 122ADA3E 00000B13 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Bird, 4 Tile L-Shape 3",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000C13 122ADA3E 00000C13 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Bird, 4 Tile L-Shape 4",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000D13 122ADA3E 00000D13 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Bird, 4 Tile Reverse L-Shape 1",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000E13 122ADA3E 00000E13 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Bird, 4 Tile Reverse L-Shape 2",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000F13 122ADA3E 00000F13 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Bird, 4 Tile Reverse L-Shape 3",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00001013 122ADA3E 00001013 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Bird, 4 Tile Reverse L-Shape 4",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00001113 122ADA3E 00001113 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Dog, Single",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000014 122ADA3E 00000014 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Dog, Box 4x4",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000114 122ADA3E 00000114 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Dog, 1x2",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000214 122ADA3E 00000214 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Dog, 2x1",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000314 122ADA3E 00000314 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Dog, 3 Tile 1",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000414 122ADA3E 00000414 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Dog, 3 Tile 2",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000514 122ADA3E 00000514 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Dog, 3 Tile 3",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000614 122ADA3E 00000614 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Dog, 3 Tile 4",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000714 122ADA3E 00000714 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Dog, 3 Tile Hor",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000814 122ADA3E 00000814 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Dog, 3 Tile Vert",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000914 122ADA3E 00000914 D2000000 00000000,1,,,
,73924,"Code Slot 3 Mod: Dog, 4 Tile L-Shape 1",Press Select to activate.,,,,25,94000130 FFFB0000 1215A630 00000A14 122ADA3E 00000A14 D2000000 00000000,1,,,
